"counterpartName","transactionTimeUtc","amount","transactionType","transactionId"
"Coles Express (Northmead)","2024-06-04 01:47:25.198",-7.5,"CARD_TRANSACTION","4ec40939-cbaa-4329-9d34-e12fa31859ed"
"McDonald's (Leeton)","2024-06-04 01:44:03.676",-7.65,"CARD_TRANSACTION","191ba929-d05d-45dd-b582-1e9032b34a4e"
"Philips Hue Webstore","2024-06-04 01:33:25.511",-916.68,"CARD_TRANSACTION","0e440756-d43d-4ae3-81fc-99cfdc5ce07b"
"Kmart (North Rocks)","2024-06-04 01:30:54.526",-12,"CARD_TRANSACTION","ab3c1f11-0537-4089-a34f-5e995d6f1bc2"
"Toro Sushi","2024-06-04 01:26:22.546",-11.47,"CARD_TRANSACTION","919636bc-efa3-477f-98d7-a419dc64f091"
"Town Of Cambridge","2024-06-04 01:12:49.896",-2.9,"CARD_TRANSACTION","9864854d-344b-4c61-a739-3e5f631ccb03"
"Budget Petrol (Mascot)","2024-06-04 01:12:03.565",-47.89,"CARD_TRANSACTION","57666901-ee19-4d11-aa09-f90699903da6"
"Service NSW (North Rocks Shopping Centre)","2024-06-04 01:09:48.921",-66.29,"CARD_TRANSACTION","b7d51d4a-7da7-4c80-8bdb-f3443d2f397d"
"Skip","2024-06-04 00:59:13.717",-5.61,"CARD_TRANSACTION","3e740b14-dc54-4451-a1d5-98f3787e07f4"
"IMO Car Wash (Head Office)","2024-06-04 00:59:04.598",-17.28,"CARD_TRANSACTION","6afc3758-04a6-46ab-aa0c-6d9ad295102c"
"Heart Rock Cafe","2024-06-04 00:58:54.230",-4,"CARD_TRANSACTION","35ee67d5-14af-450e-bbd3-0bcec436ffe5"
"Venus Nails (North Rocks)","2024-06-04 00:50:06.502",-50.83,"CARD_TRANSACTION","6ef40268-88c2-4b10-862d-0456585e92ae"
"Fines VIC","2024-06-04 00:11:10.732",-47,"CARD_TRANSACTION","b9bc9aaa-0315-4e5f-b81b-6d89bd035404"
"City of Casey","2024-06-04 00:03:10.503",-120,"CARD_TRANSACTION","47d0469b-20ae-40c7-85d1-1a580175be62"
"IGA (Putney)","2024-06-03 23:40:52.155",-2.25,"CARD_TRANSACTION","b08cc758-696d-4307-bbbd-a9fc3ea677b9"
"Quay Newsagency","2024-06-03 23:40:19.162",-10.09,"CARD_TRANSACTION","33823b48-9fa6-4235-aaf5-78e1b8965dd6"
"Officeworks (Penrith)","2024-06-03 23:21:47.372",-40,"CARD_TRANSACTION","2f4216de-eab4-42a8-a127-76224bcd2c6c"
"Transport NSW","2024-06-03 23:10:05.800",-1,"CARD_TRANSACTION","1fc192ff-6bd1-432a-b3ce-50ead8ded016"
"Charles Street Kitchen Putney","2024-06-03 23:05:17.208",-13.13,"CARD_TRANSACTION","6b89ca73-2913-4e07-ac58-5524c60a1166"
"Brighter Coffee","2024-06-03 22:44:32.731",-12,"CARD_TRANSACTION","b8da2c0e-e1bf-416b-9112-5f614036190f"
"AMP","2024-06-03 22:43:54.877",-7,"CARD_TRANSACTION","36d1ca6f-2a11-462f-b5d6-9fe9f7bd575f"
"Veneziano Coffee Roasters (Surry Hills)","2024-06-03 22:41:23.675",-6.06,"CARD_TRANSACTION","2b26209f-90f3-4d4b-a59e-a0736bb00da9"
"Brimbys Cafe","2024-06-03 22:09:29.394",-5,"CARD_TRANSACTION","34c9b269-9db4-4175-9176-37432c48fea7"
"EG Group (Elizabeth)","2024-06-03 21:55:50.103",-52.65,"CARD_TRANSACTION","4bffbd1b-05d2-462d-acaa-cb7a464740dc"
"Cali Press (Quay Quarter)","2024-06-03 21:31:58.996",-22.69,"CARD_TRANSACTION","f9c9a004-1e0c-4d7b-8598-8869504d99d4"
"Google Australia","2024-06-03 21:18:35.632",-0.79,"CARD_TRANSACTION","8c68e0c2-09c2-4726-8920-6af4375b7a09"
"Black Toque Patisserie","2024-06-03 21:14:55.839",-5.5,"CARD_TRANSACTION","13d36258-4a48-47cf-9368-bfb7219c2540"
"Black Toque Patisserie","2024-06-03 21:00:22.297",-14.4,"CARD_TRANSACTION","3246dcf5-b491-426b-ae6b-f9a7e239e858"
"Transport NSW","2024-06-03 20:51:14.858",-1,"CARD_TRANSACTION","6c304fe7-7725-4d52-a16b-16e5114deb74"
"Nightowl (Reservoir Road Manoora)","2024-06-03 20:38:39.108",-5.45,"CARD_TRANSACTION","06acdf0e-78a2-43ae-a8ec-6c7a0eb54ef6"
"crypto.com","2024-06-03 20:00:09.595",-50.02,"CARD_TRANSACTION","c212fbf5-4087-4a72-96f0-0769d1ec2809"
"Tangerine Telecom","2024-06-03 19:32:57.834",-105.95,"CARD_TRANSACTION","f2c0f581-789f-42ca-ab04-f86631679ae0"
"PayPal (Pay in 4)","2024-06-03 17:19:54.351",-94.06,"CARD_TRANSACTION","c854e522-e1bc-4ec2-8518-a0e2ff7c0974"
"Apple (App Store)","2024-06-03 13:52:22.245",-14.99,"CARD_TRANSACTION","f092ed9e-e2ba-463f-ab76-53d19c3c3093"
"Woolworths (Hampton Park)","2024-06-03 12:49:45.586",-57.75,"CARD_TRANSACTION","e1b4aa16-08ed-4050-8e5d-3a2b77ea3a3a"
"Metro Petroleum (Cliftleigh)","2024-06-03 12:01:27.181",-28.17,"CARD_TRANSACTION","ee72ead7-0aa5-4230-b978-bfc2d238866f"
"Cashcard","2024-06-03 11:42:33.993",-22.5,"CARD_TRANSACTION","6d7d5217-3506-4ea6-b3dc-06de0533306e"
"Woolworths (Nundah)","2024-06-03 10:57:59.639",-34.92,"CARD_TRANSACTION","95d14119-f556-427b-808b-4079dd402073"
"Amstel Club","2024-06-03 10:13:23.065",-90.25,"CARD_TRANSACTION","5402629a-546c-4ccf-921c-ece98d86e393"
"Mad Mex (Sydney Airport)","2024-06-03 10:06:37.021",-17.09,"CARD_TRANSACTION","bdb6885a-84b5-4cd0-be6a-5ec8da8cb35b"
"SimsDirect","2024-06-03 10:06:11.301",-27,"CARD_TRANSACTION","5f68e126-acc5-4733-ac75-a73ddf68d629"
"Gelatissimo","2024-06-03 09:48:35.915",-47.57,"CARD_TRANSACTION","ae348fff-1655-4b37-8ae5-643f18888bb0"
"Foodworks (East Devonport)","2024-06-03 09:46:40.928",-13.92,"CARD_TRANSACTION","05b599fb-4b7f-4761-b3b1-ed5be4f9c7c6"
"Focus on Furniture (Hallam - Head Office)","2024-06-03 09:38:09.121",-2296,"CARD_TRANSACTION","73715939-10c5-4980-ac60-cb65f7796b49"
"McDonald's (Cranbourne North)","2024-06-03 09:36:28.455",-40.16,"CARD_TRANSACTION","ce2ba77b-9e56-4630-bae4-f81057eb7ee5"
"Optus","2024-06-03 09:34:01.271",-5,"CARD_TRANSACTION","6c87b708-47ba-48a0-8f53-69adf6c01761"
"Subway (Cranbourne)","2024-06-03 09:14:53.277",-15.95,"CARD_TRANSACTION","6e66f7d0-82db-46d0-a788-5e48ad4c053a"
"1012","2024-06-03 09:06:25.835",-13.1,"CARD_TRANSACTION","d97722a4-1e06-4cb9-96f1-792f173b382b"
"Transport NSW","2024-06-03 08:54:04.881",-1,"CARD_TRANSACTION","b87a2fc7-b7d2-46cb-b875-de4f08510fe7"
"Lakeside Seafood Takeaway","2024-06-03 08:46:09.808",-26.5,"CARD_TRANSACTION","624f09a9-44b6-48d9-b019-24a9be6a2f70"
"Chemist Warehouse (Parramatta)","2024-06-03 08:38:28.211",-13.4,"CARD_TRANSACTION","05afd549-f23e-40fd-a74a-2f851ff17c68"
"Coles Express (Malaga)","2024-06-03 08:30:34.848",-50,"CARD_TRANSACTION","838a37c4-e519-4194-b6fa-239524a30737"
"1012","2024-06-03 08:24:04.537",-21.4,"CARD_TRANSACTION","6e6bf38f-7384-408e-828f-0c508e3ed251"
"New Garden Chinese Restaurant","2024-06-03 08:18:58.035",-36.5,"CARD_TRANSACTION","e4eb2441-9ace-4c6e-87a3-e21762376bec"
"Bottlemart (Glenfern Rd Cellars)","2024-06-03 08:08:52.483",-18.99,"CARD_TRANSACTION","bfc9793a-be04-4df2-ad95-12ae906e8915"
"Coles (Kellyville)","2024-06-03 07:35:32.430",-56,"CARD_TRANSACTION","3ef477a8-97ca-4d83-ac8b-713d0a742324"
"Woolworths (The Oasis)","2024-06-03 07:31:47.885",-13.5,"CARD_TRANSACTION","dea3a60e-5f2e-4cf0-975d-c9fe8ec83003"
"Australia Post (Newport West LPO)","2024-06-03 07:31:10.497",-152.5,"CARD_TRANSACTION","341411b1-89b3-453f-9a07-823b2eb1c45a"
"Woolworths (Sebastopol)","2024-06-03 07:29:10.820",-25.9,"CARD_TRANSACTION","51792a88-82c5-4da7-b0fa-dd2e2eb26341"
"Wright's Tender Meats","2024-06-03 07:24:24.206",-39.55,"CARD_TRANSACTION","a89e029d-d7c0-41ba-877e-06436c85a66b"
"Smarte Carte Australia","2024-06-03 07:03:28.295",-5,"CARD_TRANSACTION","7a1ad678-e909-45fb-b4d3-cfc74f92ac1d"
"Toro Sushi","2024-06-03 06:38:00.787",-11.47,"CARD_TRANSACTION","17381945-a157-4142-8b01-246554391db3"
"Coles (Lynbrook)","2024-06-03 06:36:26.632",-49.96,"CARD_TRANSACTION","ca84dc88-cd5a-4cf0-86f0-74389b7db499"
"Woolworths (Redland Bay)","2024-06-03 05:55:08.690",-8.7,"CARD_TRANSACTION","9310a3dd-5965-44f2-9b44-a9e4e65b26d6"
"Repco (Hastings)","2024-06-03 05:46:28.131",-84.7,"CARD_TRANSACTION","426e09fd-db24-4ad4-9a77-066d6d32a975"
"Smartpay Australia","2024-06-03 05:39:10.041",-130.11,"CARD_TRANSACTION","96b09235-bc39-4ecf-8b1e-a0b275be915c"
"Chemist Warehouse (Victoria Point)","2024-06-03 05:30:27.901",-41.99,"CARD_TRANSACTION","6ab4e03e-c946-4fca-b2c4-4ce449623207"
"Woolworths (Jindabyne)","2024-06-03 05:28:48.900",-25.2,"CARD_TRANSACTION","e0d61a78-06d6-4228-8d26-5f3a3551057d"
"ALDI (Victoria Point Lakeside Shopping Centre)","2024-06-03 05:22:54.841",-37.81,"CARD_TRANSACTION","424e5f2d-4b41-4529-95c3-c572383a1f1d"
"Paramount Chiropractic","2024-06-03 05:21:15.766",-59,"CARD_TRANSACTION","ad9067d0-c58e-4055-acbe-3f8e8b1128f8"
"Coffee @ Works Incheon I","2024-06-03 05:09:00.878",-6.38,"CARD_TRANSACTION","4c09797a-bcc7-4dc6-9127-495ddf0262fb"
"Co., Ltd. Paris Croissant","2024-06-03 04:57:36.769",-13.64,"CARD_TRANSACTION","91cc777a-cea1-49be-a611-11030602ff4a"
"Amazon Prime","2024-06-03 04:48:38.343",-9.99,"CARD_TRANSACTION","604976d0-a174-47b5-9029-c432bddfd650"
"Carter Family Chiropracti","2024-06-03 04:28:42.931",-44,"CARD_TRANSACTION","d936a368-9107-49ec-a6d3-a29ce263f6ef"
"Ampol (Redbank Plains)","2024-06-03 04:05:55.558",-11,"CARD_TRANSACTION","c7929466-0aff-43d8-b0ea-426af8ee230c"
"Kmart (Deepwater Plaza)","2024-06-03 03:48:23.011",-25,"CARD_TRANSACTION","acf530a1-66d3-453d-9f8c-30bfcf68de0f"
"Hallani's 7 Day Convenience Store","2024-06-03 03:37:53.181",-4.9,"CARD_TRANSACTION","e38a201a-cbc8-4809-9a3c-69c7fe333515"
"Westcare Community Services","2024-06-03 03:36:22.809",-2,"CARD_TRANSACTION","6f75eb8d-ff28-4aad-af6d-a5f91c0fa5a8"
"Drummoyne Medical Centre","2024-06-03 03:35:03.073",-10.99,"CARD_TRANSACTION","6a3b92fa-b36d-4bd6-8823-a4ff42ad740d"
"Westcare Community Services","2024-06-03 03:34:46.879",-11,"CARD_TRANSACTION","50454f5d-5d45-493c-a6ba-f4b685c5e9f2"
"Urban Fresh Putney","2024-06-03 03:34:17.172",-16.37,"CARD_TRANSACTION","f1839607-0810-4d36-8c15-33c0161ef363"
"Kingswood Tobacco Gi","2024-06-03 03:30:26.826",-20,"CARD_TRANSACTION","f53c55d9-00c5-4f14-92f1-cbbc9427ef2a"
"Kmart (Horsham Plaza)","2024-06-03 03:30:09.367",-26.75,"CARD_TRANSACTION","52cbec28-9af3-4219-a3f1-087ddb9c2ba4"
"Kalbar Butchery","2024-06-03 03:16:07.638",-83.41,"CARD_TRANSACTION","3ee40bfb-2fe1-436f-9d4b-984e35224ca8"
"Bunnings (Clyde North)","2024-06-03 03:12:34.280",-48,"CARD_TRANSACTION","e4983568-4560-435e-9929-c3aa84b56405"
"The Tech Doctor Gc","2024-06-03 02:58:16.917",-95,"CARD_TRANSACTION","d03e00c5-7687-4b5f-8d0e-091c653846f4"
"Black Toque Patisserie","2024-06-03 02:45:55.257",-12.3,"CARD_TRANSACTION","6bedd8a1-003f-45de-a155-9c501716cea8"
"The Local Tavern","2024-06-03 02:32:54.035",-1.01,"CARD_TRANSACTION","4657c5e4-633a-40e8-9f17-9d783eeeca5f"
"Ampol (Mernda)","2024-06-03 02:13:05.037",-20,"CARD_TRANSACTION","b2d4984e-a850-47d7-ae63-a8753b3669e0"
"Animal Welfare League (Coombabah Plaza)","2024-06-03 01:43:30.998",-282.49,"CARD_TRANSACTION","989101c4-5563-4fc7-81bd-27d39c75dc43"
"Waters Co Australia","2024-06-03 01:06:13.155",-190.95,"CARD_TRANSACTION","63f955f6-06b2-4a23-a90c-60b507734205"
"Oldham Road Carpark","2024-06-03 01:00:35.845",-6,"CARD_TRANSACTION","1de79606-f75b-43d4-b4d3-0aea8f967edd"
"Beer Deluxe (Sydney Airport)","2024-06-03 00:48:44.309",-5.26,"CARD_TRANSACTION","6f07adc2-6251-4606-bf4a-9145ecc4998f"
"Corrimal Bakehouse","2024-06-03 00:44:11.675",-16.16,"CARD_TRANSACTION","e163e4b3-7fa7-48c4-ac3a-068871ed3e6e"
"Skip","2024-06-03 00:22:53.308",-21.31,"CARD_TRANSACTION","a849244e-2cfb-4be7-94f7-10ab71b3848d"
"ALDI (Corrimal)","2024-06-03 00:09:49.062",-13.61,"CARD_TRANSACTION","65f8b21e-d25a-4b05-b95c-128d402cbfc4"
"A 2 Z TOBACCONIST VAPE","2024-06-02 23:42:13.177",-18.3,"CARD_TRANSACTION","d769afe9-eb4f-4ece-85c5-ef1e9ee7bfc8"
"Woolworths (Stockland Corrimal Shopping Centre)","2024-06-02 23:37:55.961",-2.65,"CARD_TRANSACTION","8597449d-b97b-4923-b0eb-a636e6f35d8a"
"EaTs at Willo&Co","2024-06-02 23:14:30.510",-10.22,"CARD_TRANSACTION","c8a1a516-0510-4ee7-b8aa-5d4928e6cd4f"
"Woolworths/burgess Rd G","2024-06-02 22:18:18.875",-42.92,"CARD_TRANSACTION","898a86b5-bf5f-40b4-94c2-efbc18dc35a9"
"Brimbys Cafe","2024-06-02 22:11:38.945",-5,"CARD_TRANSACTION","9d734b48-b38a-4960-b84c-5e67d46a1a79"
"McDonald's (Camira)","2024-06-02 21:53:35.897",-17.95,"CARD_TRANSACTION","f1396d63-3af1-47dc-867b-70aa8048f6a4"
"The Standard Market Company (Ferry Road)","2024-06-02 21:30:25.072",-14.8,"CARD_TRANSACTION","530a1dc2-49e9-4415-a3a6-3a27908b8f1a"
"Hammerich's Coffee (North Lakes)","2024-06-02 20:37:33.450",-7.6,"CARD_TRANSACTION","eae0c714-22a0-4464-bf71-a1ee7875745a"
"Coles Express (Coomera)","2024-06-02 18:29:17.580",-9.9,"CARD_TRANSACTION","2a765326-57d9-4df7-b0f9-bd8878e918d7"
"Afterpay","2024-06-02 10:49:25.364",-14.02,"CARD_TRANSACTION","2cc61528-2dcf-42e5-8746-2132c858bfeb"
"Afterpay","2024-06-02 10:41:16.815",-17.39,"CARD_TRANSACTION","132c2f7a-0ef8-4c6d-9067-049ce570efd9"
"Cashcard","2024-06-02 10:12:33.455",-22.9,"CARD_TRANSACTION","641a8bb0-4f82-49e6-ac0c-bfd98894de39"
"Kasperksy Nexway","2024-06-02 10:01:29.644",-59.95,"CARD_TRANSACTION","788e9ac4-5fb2-4fd9-80b0-e9ee31a78180"
"Optus","2024-06-02 09:12:14.816",-69,"CARD_TRANSACTION","131e9906-f228-4156-84b8-d2efa42d1539"
"Optus","2024-06-02 08:54:24.625",-0.01,"CARD_TRANSACTION","51192dfa-0f55-4007-a0d3-786f61da566d"
"Mtr Corporation Limite","2024-06-02 08:10:28.405",-79.26,"CARD_TRANSACTION","d35ff0f6-9a4a-498a-b8a1-bdf5d430d19b"
"Coles (Village Lakeside)","2024-06-02 08:08:29.902",-18.5,"CARD_TRANSACTION","03e55785-83a5-4ba2-8fda-d8c9eb051022"
"Kmart (Eastgate Bondi Junction)","2024-06-02 08:07:54.420",-24,"CARD_TRANSACTION","b9787e0a-0736-4b3f-a15f-74630ca23328"
"Professionail","2024-06-02 08:01:32.719",-45,"CARD_TRANSACTION","b16da33f-7ac2-4b29-804a-bdc7206be37d"
"Bakers Delight (Williamstown)","2024-06-02 07:44:57.540",-10,"CARD_TRANSACTION","a26af320-cfed-4843-9bc7-e7a5550fb28a"
"Harris Farm Markets (Westfield Bondi Junction)","2024-06-02 07:32:36.902",-55.49,"CARD_TRANSACTION","7daadffd-8169-4944-b859-67bc095b892e"
"7-Eleven (William St, Perth)","2024-06-02 07:25:54.645",-5.5,"CARD_TRANSACTION","d32057c0-a33d-41ab-a50f-ceab382f83ae"
"Snacks R' Us Vending","2024-06-02 07:18:10.321",-2.45,"CARD_TRANSACTION","0f96a63c-d8c7-4cc9-bdae-adc89e53d714"
"Vintage Cellars (Shenton Park)","2024-06-02 07:17:06.182",-20,"CARD_TRANSACTION","b44a4dab-92c1-4cdf-a633-6407ea2cb640"
"Foodworks (Craignish)","2024-06-02 07:15:18.275",-8.65,"CARD_TRANSACTION","0e9e53af-57f4-412b-84e1-4d9acc8d2314"
"Coles (Perth)","2024-06-02 07:11:40.438",-4.15,"CARD_TRANSACTION","fba9d21e-6568-44d3-8a5e-5e274216d7cf"
"Rebel Sport (Westfield Bondi Junction)","2024-06-02 07:01:37.503",-120.98,"CARD_TRANSACTION","343509b2-fe31-4356-abff-6412d6783c11"
"Square","2024-06-02 07:01:20.514",-49.95,"CARD_TRANSACTION","42f8fc29-90ba-44fc-a7cb-bc5f89ffe318"
"Coles (Forest Lake)","2024-06-02 06:55:52.242",-29.55,"CARD_TRANSACTION","f6ce6914-e8b2-4116-8800-424413c5b1f6"
"Guzman Y Gomez","2024-06-02 06:45:42.431",-1.6,"CARD_TRANSACTION","3bfc2097-cbd8-4406-b6f2-78bcd61c2cb0"
"Palace Cinemas (Brighton Bay)","2024-06-02 06:45:19.611",-32.99,"CARD_TRANSACTION","99590575-0f48-4228-97e9-22f35b0c4e59"
"McDonald's (Leeton)","2024-06-02 06:23:02.701",-11.4,"CARD_TRANSACTION","7c07a5b0-fbab-4aab-bf40-413d286d7e04"
"Myer (Westfield Bondi Junction)","2024-06-02 06:11:51.280",-217.46,"CARD_TRANSACTION","87c74464-7360-4b44-afa7-6d0f0d07cb05"
"Palace Cinemas (Brighton Bay)","2024-06-02 06:07:26.338",-10.15,"CARD_TRANSACTION","ab88af49-c430-4352-8fd5-8294941cb94f"
"Friendly Grocer (Mango HIll)","2024-06-02 06:01:54.980",-23.73,"CARD_TRANSACTION","2b1eb620-22e1-48a6-9c71-fe4506528e57"
"Chemist Warehouse (Oxley)","2024-06-02 05:52:06.967",-7,"CARD_TRANSACTION","e8dd7aae-8c76-4233-b120-f67c34dadc78"
"Woolworths (Victoria Point East)","2024-06-02 05:45:27.394",-6,"CARD_TRANSACTION","e133dd3e-b431-4bed-9192-d52229b68533"
"Dan Murphy's (Victoria Point)","2024-06-02 05:41:44.948",-42.73,"CARD_TRANSACTION","15f95b63-fb11-4e88-ac10-aec200e5c091"
"Palace Cinemas (Brighton Bay)","2024-06-02 05:39:35.467",-18.78,"CARD_TRANSACTION","dd5348d5-aac2-4f7c-9708-a1a6db2ef88c"
"Bras N Things (Westfield Bondi Junction)","2024-06-02 05:32:55.044",-91.97,"CARD_TRANSACTION","87e7f9db-28de-4e30-8fd6-86d03aa14bad"
"Sushi Sushi (Thrift Park)","2024-06-02 05:31:58.182",-17.2,"CARD_TRANSACTION","10d07862-784b-4f10-9da8-81f6e76b5ed6"
"Smartpay Australia","2024-06-02 04:47:16.139",-5.59,"CARD_TRANSACTION","e21437c6-ed72-47d8-8565-0063c8b2038d"
"Flannerys (Robina)","2024-06-02 04:46:18.528",-64.22,"CARD_TRANSACTION","d8a34542-6852-4e7b-8a6c-417890aed375"
"Coles (Treetops Plaza)","2024-06-02 04:45:45.933",-31.46,"CARD_TRANSACTION","1aae7ba8-f0a9-4ed0-80d1-75e18c6328ef"
"Transport NSW","2024-06-02 04:44:42.356",-1,"CARD_TRANSACTION","bf6435d2-56fd-45bc-aaaf-175cfb0b71f4"
"PETstock (Ballarat)","2024-06-02 04:40:08.527",-16.96,"CARD_TRANSACTION","63b2133f-8adf-45c5-a861-bb59c938ebdb"
"Cobbler Station (Wyndham Village)","2024-06-02 04:31:47.204",-7.58,"CARD_TRANSACTION","0540202a-8ad8-4e6b-ac7b-21181b80d1f8"
"Kirra Surf","2024-06-02 04:24:42.133",-99.98,"CARD_TRANSACTION","c1ed6df9-974c-4e56-bf32-7c2d42f73097"
"Trentham Petrol & Stuff","2024-06-02 04:05:41.457",-40,"CARD_TRANSACTION","fb4f88c5-ff67-4346-aa80-145ef31ba2e3"
"Adairs (Tweed City Shopping Centre)","2024-06-02 03:38:03.569",-53.99,"CARD_TRANSACTION","e70db570-f99e-4a04-ab42-3fd042f22b6f"
"Skip","2024-06-02 03:31:14.655",-19.06,"CARD_TRANSACTION","641fb727-62ca-40a0-b833-6cdc9884b2bb"
"BIG W (Tweed City Shopping Centre)","2024-06-02 03:27:23.358",-150.3,"CARD_TRANSACTION","590e3140-b590-44aa-a9af-bb4abd58ef21"
"Woolworths (Wynyard)","2024-06-02 03:25:37.502",-59.31,"CARD_TRANSACTION","a5ca01bf-cfe8-49ef-8c0f-138aa85e8556"
"Smartpay Australia","2024-06-02 03:16:12.306",-48,"CARD_TRANSACTION","f12746a8-e607-438e-a7ab-ae7b574cd5a8"
"Coles (Ferntree Gully)","2024-06-02 03:10:35.414",-31,"CARD_TRANSACTION","70a94627-d176-4b8a-8985-479760845574"
"Chemist Warehouse (Bethania)","2024-06-02 03:05:57.701",-29.99,"CARD_TRANSACTION","331663ee-b439-490c-8a3d-32262e9d37fe"
"Pharmacy Select (Wyndham Village)","2024-06-02 03:00:20.939",-19.9,"CARD_TRANSACTION","0509bd49-18ad-4e67-80be-5afecd877d71"
"Morgan's SUPA IGA (Gisborne Village Fresh)","2024-06-02 02:59:57.568",-24.69,"CARD_TRANSACTION","f07c5e32-742b-47fa-bf69-1ab4fb28121c"
"McDonald's (Aspley)","2024-06-02 02:39:55.326",-3.3,"CARD_TRANSACTION","f3b90192-be0a-4a77-b8fe-b7e711d4f9bb"
"Mega Mgc Coffee Myeong-d","2024-06-02 02:30:51.433",-5.94,"CARD_TRANSACTION","107becc3-147f-499e-8010-1938751d3a1e"
"Muffin Break (Casey Central)","2024-06-02 02:30:27.391",-14.5,"CARD_TRANSACTION","5196bf08-faae-41be-811e-c3783e527eab"
"Afterpay","2024-06-02 02:27:36.216",-10.14,"CARD_TRANSACTION","9e52212c-0fee-44ed-8ff8-4133a745f552"
"Woolworths Metro (Paddington)","2024-06-02 02:24:15.561",-17.7,"CARD_TRANSACTION","dc1e06b8-7bb7-4757-9c9e-b2598257f668"
"McDonald's (Prairiewood)","2024-06-02 02:19:25.995",-27.1,"CARD_TRANSACTION","a708ef12-e112-40d7-8dd5-d693ac5a76e1"
"Kmart (Casey Central Shopping Centre)","2024-06-02 02:17:52.711",-20,"CARD_TRANSACTION","cc1558c3-ebd9-4b86-b3d4-7cbcd0334d95"
"IGA (Putney)","2024-06-02 02:16:07.633",-6.58,"CARD_TRANSACTION","5aa94ae9-aea9-4d12-80c2-d33d07524056"
"The Coffee Club (Tweed City Shopping Centre)","2024-06-02 02:11:14.949",-38.57,"CARD_TRANSACTION","29939805-d4ba-4f11-a047-cfc20326628b"
"Kaffeine Bar","2024-06-02 02:09:31.491",-6.46,"CARD_TRANSACTION","0369c777-2219-4514-a8cf-ace05e6fd8a9"
"Harris Farm Markets (Boronia Park)","2024-06-02 02:01:50.270",-46.69,"CARD_TRANSACTION","25917a1c-7f01-4a99-b7bd-6eed6430e6a6"
"ALDI (Broadway)","2024-06-02 01:54:08.029",-45.47,"CARD_TRANSACTION","907e1ef2-4218-48a2-a7af-4a4b07511b60"
"The Store At The Museum","2024-06-02 01:47:47.693",-23,"CARD_TRANSACTION","109eb885-1754-49fc-adc7-09ad44451ae9"
"Uber Eats","2024-06-02 01:44:54.081",-1.66,"CARD_TRANSACTION","7814758f-6f69-4836-b5cb-c64b7abbe4e2"
"Inner West Swedish Baker","2024-06-02 01:42:34.673",-14.27,"CARD_TRANSACTION","6c148304-b83d-440b-97da-c2f123fdadb5"
"Caltex (Murrumba Downs)","2024-06-02 01:36:21.134",-30.02,"CARD_TRANSACTION","36e759db-4644-49dc-a813-5ef9619d7ecb"
"ALDI (Varsity Lakes)","2024-06-02 01:34:36.087",-185.18,"CARD_TRANSACTION","feffbf2e-6d51-49e1-9231-27450234c54c"
"Tweed Heads & Coolangatta Surf Life Saving Club","2024-06-02 01:11:55.168",-19,"CARD_TRANSACTION","30ce8796-8b12-4443-874e-e7bd9fea6d94"
"Robinvale Estate","2024-06-02 01:10:58.099",-19.29,"CARD_TRANSACTION","fafd5a67-fd76-4730-a039-e287f4cd39a4"
"ALDI (Redbank Plains)","2024-06-02 01:00:58.518",-39.64,"CARD_TRANSACTION","89f4d332-21ed-4e9e-895d-46351c3bccc9"
"Walker's Doughnuts (Epsom Village)","2024-06-02 00:49:23.947",-20.2,"CARD_TRANSACTION","7aa3e959-462c-4749-a7fe-5092244dac10"
"Bunnings (Epsom)","2024-06-02 00:32:11.109",-208.76,"CARD_TRANSACTION","e67605be-e910-41c2-9d53-f685cdc0e99f"
"Cafe de la Fontaine","2024-06-02 00:16:14.118",-15.5,"CARD_TRANSACTION","2de58f5d-df2b-405f-92c0-7200868672de"
"Wish.com","2024-06-02 00:08:28.347",-18.26,"CARD_TRANSACTION","8aef8d26-b7fb-4e3f-b705-b2f7e5d30cba"
"Sushi Hinode","2024-06-01 23:45:24.798",-17.5,"CARD_TRANSACTION","541467b4-00cf-481d-9c9a-06e21523d6ce"
"Square","2024-06-01 23:36:06.149",-188,"CARD_TRANSACTION","66bd0954-bfb3-4689-a5f0-5bc30936b547"
"Pasticceria Papa (Haberfield)","2024-06-01 23:14:34.679",-46.69,"CARD_TRANSACTION","e5aa23b9-0c4d-4862-b966-372f64723524"
"Haberfield Newsagency","2024-06-01 23:10:52.698",-16.25,"CARD_TRANSACTION","36c0aab1-6f9f-43a9-a802-f79b7e646ecb"
"Brighter Coffee","2024-06-01 22:48:04.062",-29.7,"CARD_TRANSACTION","fb813f22-7e0a-4c62-a899-f0dc497f072f"
"Audible","2024-06-01 22:33:36.756",-16.45,"CARD_TRANSACTION","f13d09c8-e57a-49d5-8447-2463f0cf6fc9"
"Britbox","2024-06-01 22:18:59.465",-55,"CARD_TRANSACTION","0fc81eca-cadf-429c-94e3-5daf0cb75f83"
"McDonald's (Cairns City)","2024-06-01 19:48:20.165",-5,"CARD_TRANSACTION","d55c40cc-0ace-454d-a1f1-e57cc3426833"
"Tangerine Telecom","2024-06-01 19:34:30.968",-60.5,"CARD_TRANSACTION","b47dacc0-1b1f-42bc-afc0-7da8999dacb5"
"Jaycar Electronics (Rhodes Waterside)","2024-06-01 13:59:03.377",-187.85,"CARD_TRANSACTION","2f3c0d25-b980-46bf-a13c-0e824dcc783d"
